batch_id,label_number,order_id,sku,product,quantity,payment_type,service_type,carrier,packaging_instruction,seller,printed_at,awb,fit,color,size,sort_tag,is_mix,zpl_file,preview_file
20260802-093709-403672,1,OD438244232871449400,FS-32-ICE-BAGGY-PLAIN-IBP-0219898784811,INDIVANE Relaxed Fit Men Light Blue Jeans,1,COD,STD,E-Kart Logistics,,SEEMA ENTERPRISES,"0937 hrs, 02/08/26",FMPC6354066781,BAGGY,ICE,32,ICE-BAGGY-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260802-093709-403672\001-OD438244232871449400.zpl,
20260802-093709-403672,2,OD438244237936991400,FS-32-ICE-BAGGY-PLAIN-IBP-0219898784811,INDIVANE Relaxed Fit Men Light Blue Jeans,1,COD,STD,E-Kart Logistics,,SEEMA ENTERPRISES,"0937 hrs, 02/08/26",FMPC6354068164,BAGGY,ICE,32,ICE-BAGGY-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260802-093709-403672\002-OD438244237936991400.zpl,
20260802-093709-403672,3,OD438245262298814400,FS-32-ICE-BAGGY-PLAIN-IBP-0219898784811,INDIVANE Relaxed Fit Men Light Blue Jeans,1,COD,STD,E-Kart Logistics,,SEEMA ENTERPRISES,"0937 hrs, 02/08/26",FMPC6354374618,BAGGY,ICE,32,ICE-BAGGY-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260802-093709-403672\003-OD438245262298814400.zpl,
20260802-093709-403672,4,OD338246721784505100,S-28-White-Plain-Jeans-WPJ-68687410240,INDIVANE Regular Men White Jeans 28 WPJ,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0937 hrs, 02/08/26",FMPC6354918234,PLAIN,WHITE,28,WHITE-PLAIN-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260802-093709-403672\004-OD338246721784505100.zpl,
20260802-093709-403672,5,OD438245296921284100,S-28-White-Plain-Jeans-WPJ-68687410240,INDIVANE Regular Men White Jeans 28 WPJ,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0937 hrs, 02/08/26",FMPC6354387865,PLAIN,WHITE,28,WHITE-PLAIN-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260802-093709-403672\005-OD438245296921284100.zpl,
20260802-093709-403672,6,OD438246404694707100,JS-S-32-White-Plain-Jeans-WPJ-845927301547041411,SEEMA ENTERPRISES Regular Men White Jeans 32,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0937 hrs, 02/08/26",FMPC6354764748,PLAIN,WHITE,32,WHITE-PLAIN-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260802-093709-403672\006-OD438246404694707100.zpl,
20260802-093709-403672,7,OD338245249174313100,JS-S-32-White-Plain-Jeans-WPJ-845927301547041411,SEEMA ENTERPRISES Regular Men White Jeans 32,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0937 hrs, 02/08/26",FMPC6354369899,PLAIN,WHITE,32,WHITE-PLAIN-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260802-093709-403672\007-OD338245249174313100.zpl,
20260802-093709-403672,8,OD438242922495601400,F-28-ICE-BAGGY-PLAIN-IBP-909598987878,INDIVANE Relaxed Fit Men Light Blue Jeans,1,COD,STD,E-Kart Logistics,,SEEMA ENTERPRISES,"0937 hrs, 02/08/26",FMPC6353589346,BAGGY,ICE,28,ICE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260802-093709-403672\008-OD438242922495601400.zpl,
20260802-093709-403672,9,OD338243994257695400,F-28-ICE-BAGGY-PLAIN-IBP-909598987878,INDIVANE Relaxed Fit Men Light Blue Jeans,1,COD,STD,E-Kart Logistics,,SEEMA ENTERPRISES,"0937 hrs, 02/08/26",FMPC6354000048,BAGGY,ICE,28,ICE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260802-093709-403672\009-OD338243994257695400.zpl,
20260802-093709-403672,10,OD438242621412429100,S-28-White-Plain-Jeans-PWJ-5412455,METRISK Regular Men White Jeans 28 JNC,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0937 hrs, 02/08/26",FMPC6354847182,PLAIN,WHITE,28,WHITE-PLAIN-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260802-093709-403672\010-OD438242621412429100.zpl,
