batch_id,label_number,order_id,sku,product,quantity,payment_type,service_type,carrier,packaging_instruction,seller,printed_at,awb,fit,color,size,sort_tag,is_mix,zpl_file,preview_file
20260821-085157-451599,1,OD438406541356266100,F-28-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582120,STARVIELLE Straight Fit Men Beige Jeans 28,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0851 hrs, 21/08/26",FMPC6421456971,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260821-085157-451599\001-OD438406541356266100.zpl,
20260821-085157-451599,2,OD338409699262620100,F-28-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582132,STARVIELLE Straight Fit Men Beige Jeans 28,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0851 hrs, 21/08/26",FMPC6420640495,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260821-085157-451599\002-OD338409699262620100.zpl,
20260821-085157-451599,3,OD338410592117598100,F-28-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW758214136,GENZ VANE Straight Fit Men Beige Jeans,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0851 hrs, 21/08/26",FMPC6421489674,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260821-085157-451599\003-OD338410592117598100.zpl,
20260821-085157-451599,4,OD438398486907674100,F-28-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW758217,STARVIELLE Straight Fit Men Beige Jeans 28,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0851 hrs, 21/08/26",FMPC6421222012,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260821-085157-451599\004-OD438398486907674100.zpl,
20260821-085157-451599,5,OD338406465444578100,F-28-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW758224146,GENZ VANE Straight Fit Men Beige Jeans,1,,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0851 hrs, 21/08/26",FMPP4229574910,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260821-085157-451599\005-OD338406465444578100.zpl,
20260821-085157-451599,6,OD438409454818092100,F-28-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW758224146,GENZ VANE Straight Fit Men Beige Jeans,1,,STD,E-Kart Logistics,,PRABHU ENTERPRISES,"0851 hrs, 21/08/26",FMPP4228945403,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260821-085157-451599\006-OD438409454818092100.zpl,
20260821-085157-451599,7,OD338406214410885100,F-28-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW758246,STARVIELLE Straight Fit Men Beige Jeans 28,1,,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0851 hrs, 21/08/26",FMPP4229531000,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260821-085157-451599\007-OD338406214410885100.zpl,
20260821-085157-451599,8,OD438406807597444100,F-28-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW758246,STARVIELLE Straight Fit Men Beige Jeans 28,1,,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0851 hrs, 21/08/26",FMPP4229570628,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260821-085157-451599\008-OD438406807597444100.zpl,
20260821-085157-451599,9,OD438407373516240100,F-28-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW758246,STARVIELLE Straight Fit Men Beige Jeans 28,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0851 hrs, 21/08/26",FMPC6419575769,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260821-085157-451599\009-OD438407373516240100.zpl,
20260821-085157-451599,10,OD338407408649657100,F-28-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW758246,STARVIELLE Straight Fit Men Beige Jeans 28,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0851 hrs, 21/08/26",FMPC6419585451,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260821-085157-451599\010-OD338407408649657100.zpl,
