batch_id,label_number,order_id,sku,product,quantity,payment_type,service_type,carrier,packaging_instruction,seller,printed_at,awb,fit,color,size,sort_tag,is_mix,zpl_file,preview_file
20260813-091305-174737,1,OD438329143215619100,FB-28-WHITE-Baggy-Plain-Jeans-BEPJ-7SXFDMV,FADEVIELLE Relaxed Fit Men White Jeans 28,1,,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPP4210550800,BAGGY,WHITE,28,WHITE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\001-OD438329143215619100.zpl,
20260813-091305-174737,2,OD338341378450776100,FB-28-WHITE-Baggy-Plain-Jeans-BEPJ-7SXFDMV,FADEVIELLE Relaxed Fit Men White Jeans 28,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPC6395865967,BAGGY,WHITE,28,WHITE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\002-OD338341378450776100.zpl,
20260813-091305-174737,3,OD338344071197919100,FB-28-WHITE-Baggy-Plain-Jeans-BEPJ-7SXFDMV,FADEVIELLE Relaxed Fit Men White Jeans 28,1,COD,,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPC6395865786,BAGGY,WHITE,28,WHITE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\003-OD338344071197919100.zpl,
20260813-091305-174737,4,OD338339821506340100,FB-28-WHITE-Baggy-Plain-Jeans-BEPJ-7SXFDMV,FADEVIELLE Relaxed Fit Men White Jeans 28,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPC6395865797,BAGGY,WHITE,28,WHITE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\004-OD338339821506340100.zpl,
20260813-091305-174737,5,OD438336758820246100,S-28-White-Plain-Jeans-WPJ-6475018295470414,FADEVIELLE Regular Men White Jeans 28 WPJ,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPC6394530921,PLAIN,WHITE,28,WHITE-PLAIN-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\005-OD438336758820246100.zpl,
20260813-091305-174737,6,OD338339781067581100,S-28-White-Plain-Jeans-WPJ-6475018295470414,FADEVIELLE Regular Men White Jeans 28 WPJ,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPC6393615507,PLAIN,WHITE,28,WHITE-PLAIN-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\006-OD338339781067581100.zpl,
20260813-091305-174737,7,OD338344382099927100,S-28-White-Plain-Jeans-WPJ-6475018295470414,FADEVIELLE Regular Men White Jeans 28 WPJ,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPC6395794793,PLAIN,WHITE,28,WHITE-PLAIN-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\007-OD338344382099927100.zpl,
20260813-091305-174737,8,OD438336687337452100,F-30-BEIGE-BAGGY-JEANS-BEBJ-1231435,INDIVANE Relaxed Fit Men Beige Jeans 30,1,,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPP4209565675,BAGGY,BEIGE,30,BEIGE-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\008-OD438336687337452100.zpl,
20260813-091305-174737,9,OD438338246135097100,F-30-BEIGE-BAGGY-JEANS-BEBJ-1231435,INDIVANE Relaxed Fit Men Beige Jeans 30,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPC6392814740,BAGGY,BEIGE,30,BEIGE-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\009-OD438338246135097100.zpl,
20260813-091305-174737,10,OD438340776447516100,F-28-BEIGE-BAGGY-JEANS-BEBJ-1231257,INDIVANE Relaxed Fit Men Beige Jeans 28,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPC6394147998,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\010-OD438340776447516100.zpl,
20260813-091305-174737,11,OD438340417742559100,F-28-BEIGE-BAGGY-JEANS-BEBJ-1231257,INDIVANE Relaxed Fit Men Beige Jeans 28,1,,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPP4209117988,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\011-OD438340417742559100.zpl,
20260813-091305-174737,12,OD338340537456200100,FB-28-ICE-Baggy-Plain-Jeans-BEPJ-GHJ253Z,FADEVIELLE Relaxed Fit Men Light Blue Jeans,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPC6394036157,BAGGY,ICE,28,ICE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\012-OD338340537456200100.zpl,
20260813-091305-174737,13,OD338340546075702100,FB-28-ICE-Baggy-Plain-Jeans-BEPJ-GHJ253Z,FADEVIELLE Relaxed Fit Men Light Blue Jeans,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPC6394041260,BAGGY,ICE,28,ICE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\013-OD338340546075702100.zpl,
20260813-091305-174737,14,OD438339969526211400,S-30-White-Plain-Jeans-WPJ-09651626105,INDIVANE Regular Men White Jeans 30 WPJ,1,COD,STD,E-Kart Logistics,,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPC6393710796,PLAIN,WHITE,30,WHITE-PLAIN-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\014-OD438339969526211400.zpl,
20260813-091305-174737,15,OD438339967318342400,S-30-White-Plain-Jeans-WPJ-09651626105,INDIVANE Regular Men White Jeans 30 WPJ,1,COD,STD,E-Kart Logistics,,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPC6393709801,PLAIN,WHITE,30,WHITE-PLAIN-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\015-OD438339967318342400.zpl,
20260813-091305-174737,16,OD338337376099006100,S-30-White-Plain-Jeans-PWJ-8846561,METRISK Slim Men White Jeans 30 JNC,1,,STD,,,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",82140245644,PLAIN,WHITE,30,WHITE-PLAIN-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\016-OD338337376099006100.zpl,
20260813-091305-174737,17,OD338337417186698100,S-28-White-Plain-Jeans-PWJ-5412455,METRISK Slim Men White Jeans 28 JNC,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPC6394648322,PLAIN,WHITE,28,WHITE-PLAIN-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\017-OD338337417186698100.zpl,
20260813-091305-174737,18,OD438342466151914100,F-34-ICE-BAGGY-PLAIN-IBP-WNDAW62896WAD,Mocktail Kocktail Loose Fit Men Light Blue,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPC6395307814,BAGGY,ICE,34,ICE-BAGGY-34,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\018-OD438342466151914100.zpl,
20260813-091305-174737,19,OD338341923114857400,S-28-White-Plain-Jeans-WPJ-843912067,FADEVIELLE Regular Men White Jeans 28 WPJ,1,,STD,E-Kart Logistics,,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPP4209751975,PLAIN,WHITE,28,WHITE-PLAIN-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\019-OD338341923114857400.zpl,
20260813-091305-174737,20,OD338339772869382100,S-32-White-Plain-Jeans-WPJ-844717291,INDIVANE Skinny Men White Jeans 32 WPJ,1,,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPP4208853678,PLAIN,WHITE,32,WHITE-PLAIN-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\020-OD338339772869382100.zpl,
20260813-091305-174737,21,OD438340009981776100,S-32-Black-Plain-Jeans-BPJ-3982106547,FLEECRANE Slim Men Black Jeans 32 BPJ,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPC6393732477,PLAIN,BLACK,32,BLACK-PLAIN-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\021-OD438340009981776100.zpl,
20260813-091305-174737,22,OD438340952087814100,VVS-30-Black-jeans-plain-BJP-48875,FLIECRANE Regular Men Black Jeans 30 BPJ,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPC6394227454,PLAIN,BLACK,30,BLACK-PLAIN-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\022-OD438340952087814100.zpl,
20260813-091305-174737,23,OD338340756351625100,S-32-White-Plain-Jeans-WPJ-8650342795470414,FADEVIELLE Regular Men White Jeans 32 WPJ,1,,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPP4209254542,PLAIN,WHITE,32,WHITE-PLAIN-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\023-OD338340756351625100.zpl,
20260813-091305-174737,24,OD438338681416131100,MV_JS-WPJ-796DLCY_30,SMA ENTRP Regular Men White Jeans 30,1,COD,STD,,,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",SF3459427959F,PLAIN,,30,MIX,True,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\024-OD438338681416131100.zpl,
20260813-091305-174737,25,OD438337658852926100,F-28-BEIGE-BAGGY-JEANS-CS194,FADEVIELLE Straight Fit Men Beige Jeans 28,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPC6394736850,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\025-OD438337658852926100.zpl,
20260813-091305-174737,26,OD338340964728865100,F-34-BEIGE-BAGGY-JEANS-CS1567,FADEVIELLE Straight Fit Men Beige Jeans 34,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",FMPC6394230663,BAGGY,BEIGE,34,BEIGE-BAGGY-34,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\026-OD338340964728865100.zpl,
20260813-091305-174737,27,OD438340186488303100,F-28-BEIGE-BAGGY-JEANS-CS1114,FADEVIELLE Straight Fit Men Beige Jeans 28,1,COD,STD,,,SEEMA ENTERPRISES,"0913 hrs, 13/08/26",1344861436744,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260813-091305-174737\027-OD438340186488303100.zpl,
