batch_id,label_number,order_id,sku,product,quantity,payment_type,service_type,carrier,packaging_instruction,seller,printed_at,awb,fit,color,size,sort_tag,is_mix,zpl_file,preview_file
20260804-094804-123896,1,OD438261670146109100,F-30-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582247,STARVIELLE Straight Fit Men Beige Jeans 30,1,,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0947 hrs, 04/08/26",FMPP4184274636,BAGGY,BEIGE,30,BEIGE-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260804-094804-123896\001-OD438261670146109100.zpl,
20260804-094804-123896,2,OD338260166660184100,F-30-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582247,STARVIELLE Straight Fit Men Beige Jeans 30,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0947 hrs, 04/08/26",FMPC6359552229,BAGGY,BEIGE,30,BEIGE-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260804-094804-123896\002-OD338260166660184100.zpl,
20260804-094804-123896,3,OD338260569377258100,F-30-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582247,STARVIELLE Straight Fit Men Beige Jeans 30,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0947 hrs, 04/08/26",FMPC6359737553,BAGGY,BEIGE,30,BEIGE-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260804-094804-123896\003-OD338260569377258100.zpl,
20260804-094804-123896,4,OD438262951402778100,F-30-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582247,STARVIELLE Straight Fit Men Beige Jeans 30,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0947 hrs, 04/08/26",FMPC6360956729,BAGGY,BEIGE,30,BEIGE-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260804-094804-123896\004-OD438262951402778100.zpl,
20260804-094804-123896,5,OD438262200840460100,F-30-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582247,STARVIELLE Straight Fit Men Beige Jeans 30,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0947 hrs, 04/08/26",FMPC6360537597,BAGGY,BEIGE,30,BEIGE-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260804-094804-123896\005-OD438262200840460100.zpl,
20260804-094804-123896,6,OD338261078817003100,F-30-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582247,STARVIELLE Straight Fit Men Beige Jeans 30,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0947 hrs, 04/08/26",FMPC6359990598,BAGGY,BEIGE,30,BEIGE-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260804-094804-123896\006-OD338261078817003100.zpl,
20260804-094804-123896,7,OD438258131763531100,F-30-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582247,STARVIELLE Straight Fit Men Beige Jeans 30,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0947 hrs, 04/08/26",FMPC6361464046,BAGGY,BEIGE,30,BEIGE-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260804-094804-123896\007-OD438258131763531100.zpl,
20260804-094804-123896,8,OD438262780101397100,F-30-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582247,STARVIELLE Straight Fit Men Beige Jeans 30,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0947 hrs, 04/08/26",FMPC6360861921,BAGGY,BEIGE,30,BEIGE-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260804-094804-123896\008-OD438262780101397100.zpl,
20260804-094804-123896,9,OD338264601630638100,F-30-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582247,STARVIELLE Straight Fit Men Beige Jeans 30,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0947 hrs, 04/08/26",FMPC6362079595,BAGGY,BEIGE,30,BEIGE-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260804-094804-123896\009-OD338264601630638100.zpl,
20260804-094804-123896,10,OD438264129346074100,F-30-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582247,STARVIELLE Straight Fit Men Beige Jeans 30,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0947 hrs, 04/08/26",FMPC6361582457,BAGGY,BEIGE,30,BEIGE-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260804-094804-123896\010-OD438264129346074100.zpl,
20260804-094804-123896,11,OD338254972965594100,F-30-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582247,STARVIELLE Straight Fit Men Beige Jeans 30,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0947 hrs, 04/08/26",FMPC6361582661,BAGGY,BEIGE,30,BEIGE-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260804-094804-123896\011-OD338254972965594100.zpl,
20260804-094804-123896,12,OD338258252122539100,F-30-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582247,STARVIELLE Straight Fit Men Beige Jeans 30,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0947 hrs, 04/08/26",FMPC6361654198,BAGGY,BEIGE,30,BEIGE-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260804-094804-123896\012-OD338258252122539100.zpl,
20260804-094804-123896,13,OD338258092961020100,F-30-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582247,STARVIELLE Straight Fit Men Beige Jeans 30,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0947 hrs, 04/08/26",FMPC6361657013,BAGGY,BEIGE,30,BEIGE-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260804-094804-123896\013-OD338258092961020100.zpl,
20260804-094804-123896,14,OD438263876083450100,F-30-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582247,STARVIELLE Straight Fit Men Beige Jeans 30,1,,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0947 hrs, 04/08/26",FMPP4185131977,BAGGY,BEIGE,30,BEIGE-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260804-094804-123896\014-OD438263876083450100.zpl,
20260804-094804-123896,15,OD438258292714280100,F-30-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582247,STARVIELLE Straight Fit Men Beige Jeans 30,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0947 hrs, 04/08/26",FMPC6361658330,BAGGY,BEIGE,30,BEIGE-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260804-094804-123896\015-OD438258292714280100.zpl,
20260804-094804-123896,16,OD438261893008191100,F-30-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582247,STARVIELLE Straight Fit Men Beige Jeans 30,1,,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"0947 hrs, 04/08/26",FMPP4184332871,BAGGY,BEIGE,30,BEIGE-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260804-094804-123896\016-OD438261893008191100.zpl,
