batch_id,label_number,order_id,sku,product,quantity,payment_type,service_type,carrier,packaging_instruction,seller,printed_at,awb,fit,color,size,sort_tag,is_mix,zpl_file,preview_file
20260803-095238-031202,1,OD338251703861049100,S-28-White-Plain-Jeans-PWJ-5412455,METRISK Regular Men White Jeans 28 JNC,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",FMPC6356232872,PLAIN,WHITE,28,WHITE-PLAIN-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\001-OD338251703861049100.zpl,
20260803-095238-031202,2,OD438251645468614100,S-28-White-Plain-Jeans-PWJ-5412455,METRISK Regular Men White Jeans 28 JNC,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",FMPC6356204122,PLAIN,WHITE,28,WHITE-PLAIN-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\002-OD438251645468614100.zpl,
20260803-095238-031202,3,OD338253373580537100,S-30-White-Plain-Jeans-WPJ-1729640355470414,FADEVIELLE Regular Men White Jeans 30 WPJ,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",FMPC6356955162,PLAIN,WHITE,30,WHITE-PLAIN-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\003-OD338253373580537100.zpl,
20260803-095238-031202,4,OD438251940454057100,S-30-White-Plain-Jeans-WPJ-1729640355470414,FADEVIELLE Regular Men White Jeans 30 WPJ,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",FMPC6356353961,PLAIN,WHITE,30,WHITE-PLAIN-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\004-OD438251940454057100.zpl,
20260803-095238-031202,5,OD338254906666061100,F-28-BEIGE-BAGGY-JEANS-BEBJ-1231258,INDIVANE Relaxed Fit Men Beige Jeans 28,1,,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",FMPP4182761841,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\005-OD338254906666061100.zpl,
20260803-095238-031202,6,OD338253901466002100,F-28-BEIGE-BAGGY-JEANS-BEBJ-1231258,INDIVANE Relaxed Fit Men Beige Jeans 28,1,,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",FMPP4182292751,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\006-OD338253901466002100.zpl,
20260803-095238-031202,7,OD438253733383792100,FB-30-WHITE-Baggy-Plain-Jeans-BEPJ-CEUSFX8,FADEVIELLE Relaxed Fit Men White Jeans 30,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",FMPC6357121990,BAGGY,WHITE,30,WHITE-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\007-OD438253733383792100.zpl,
20260803-095238-031202,8,OD338252402689333100,FB-30-WHITE-Baggy-Plain-Jeans-BEPJ-CEUSFX8,FADEVIELLE Relaxed Fit Men White Jeans 30,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",FMPC6356573146,BAGGY,WHITE,30,WHITE-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\008-OD338252402689333100.zpl,
20260803-095238-031202,9,OD338254599097682100,FB-34-Black-Baggy-Plain-Jeans-BEPJ-KJS4TAW,FADEVIELLE Relaxed Fit Men Black Jeans 34,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",FMPC6357558125,BAGGY,BLACK,34,BLACK-BAGGY-34,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\009-OD338254599097682100.zpl,
20260803-095238-031202,10,OD338254556095380100,FB-34-Black-Baggy-Plain-Jeans-BEPJ-KJS4TAW,FADEVIELLE Relaxed Fit Men Black Jeans 34,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",FMPC6357538245,BAGGY,BLACK,34,BLACK-BAGGY-34,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\010-OD338254556095380100.zpl,
20260803-095238-031202,11,OD438250491732236400,FS-32-ICE-BAGGY-PLAIN-IBP-0219898784811,INDIVANE Relaxed Fit Men Light Blue Jeans,1,COD,STD,E-Kart Logistics,,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",FMPC6357869786,BAGGY,ICE,32,ICE-BAGGY-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\011-OD438250491732236400.zpl,
20260803-095238-031202,12,OD338253021636648400,FS-32-ICE-BAGGY-PLAIN-IBP-0219898784811,INDIVANE Relaxed Fit Men Light Blue Jeans,1,COD,STD,E-Kart Logistics,,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",FMPC6356825333,BAGGY,ICE,32,ICE-BAGGY-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\012-OD338253021636648400.zpl,
20260803-095238-031202,13,OD438253222839469400,F-28-ICE-BAGGY-PLAIN-IBP-909598987878,INDIVANE Relaxed Fit Men Light Blue Jeans,1,COD,STD,E-Kart Logistics,,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",FMPC6356894316,BAGGY,ICE,28,ICE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\013-OD438253222839469400.zpl,
20260803-095238-031202,14,OD438253032950137400,F-28-ICE-BAGGY-PLAIN-IBP-909598987878,INDIVANE Relaxed Fit Men Light Blue Jeans,1,COD,STD,,,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",SF3331760390F,BAGGY,ICE,28,ICE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\014-OD438253032950137400.zpl,
20260803-095238-031202,15,OD438251084481580100,S-32-Black-Plain-Jeans-PBJ-9874545,GALATA COLLECTION Regular Men Black Jeans 32,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",FMPC6357893590,PLAIN,BLACK,32,BLACK-PLAIN-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\015-OD438251084481580100.zpl,
20260803-095238-031202,16,OD338254539028159100,S-32-Black-Plain-Jeans-PBJ-47588956235,SUNRISEGARMENTS Regular Men Black Jeans 32 SG,1,,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",FMPP4182503046,PLAIN,BLACK,32,BLACK-PLAIN-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\016-OD338254539028159100.zpl,
20260803-095238-031202,17,OD438250941942353400,S-30-Black-Plain-Jeans-BPJ-8471029563,INDIVANE Regular Men Black Jeans 30 BPJ,1,COD,STD,E-Kart Logistics,,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",FMPC6357901028,PLAIN,BLACK,30,BLACK-PLAIN-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\017-OD438250941942353400.zpl,
20260803-095238-031202,18,OD338254360218937100,S-28-White-Plain-Jeans-WPJ-1503948672,FADEVIELLE Regular Men White Jeans 28 WPJ,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",FMPC6357442905,PLAIN,WHITE,28,WHITE-PLAIN-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\018-OD338254360218937100.zpl,
20260803-095238-031202,19,OD438254742886217100,S-30-White-Plain-Jeans-WPJ-1729640355470414,FADEVIELLE Regular Men White Jeans 30 WPJ,1,COD,STD,,,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",SF3331747032F,PLAIN,WHITE,30,WHITE-PLAIN-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\019-OD438254742886217100.zpl,
20260803-095238-031202,20,OD438254070895221100,DMJ-32-Black-Plain-Jeans-MJ-40238597124,FLIECAINE Regular Men Black Jeans 32 BPJ,1,,STD,,,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",SF3331896586F,PLAIN,BLACK,32,BLACK-PLAIN-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\020-OD438254070895221100.zpl,
20260803-095238-031202,21,OD438254791177317100,F-28-ICE-BAGGY-PLAIN-IBP-5165WDA,AngelFab Loose Fit Men Light Blue Jeans,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",FMPC6357645538,BAGGY,ICE,28,ICE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\021-OD438254791177317100.zpl,
20260803-095238-031202,22,OD438253097119543100,OSP_F-30-Black-PLAIN-BPJ-23515554851177,DENIM FIT Regular Men Black Jeans 30,1,COD,,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0952 hrs, 03/08/26",FMPC6359079074,PLAIN,BLACK,30,BLACK-PLAIN-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260803-095238-031202\022-OD438253097119543100.zpl,
