batch_id,label_number,order_id,sku,product,quantity,payment_type,service_type,carrier,packaging_instruction,seller,printed_at,awb,fit,color,size,sort_tag,is_mix,zpl_file,preview_file
20260801-093314-338225,1,OD438233716321644100,S-28-Black-Plain-Jeans-PWJ-5468454,METRISK Regular Men Black Jeans 28 Matrisk,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0933 hrs, 01/08/26",FMPC6352064762,PLAIN,BLACK,28,BLACK-PLAIN-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260801-093314-338225\001-OD438233716321644100.zpl,
20260801-093314-338225,2,OD338234618625682100,S-28-Black-Plain-Jeans-PWJ-5468454,METRISK Regular Men Black Jeans 28 Matrisk,1,,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0933 hrs, 01/08/26",FMPP4178223213,PLAIN,BLACK,28,BLACK-PLAIN-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260801-093314-338225\002-OD338234618625682100.zpl,
20260801-093314-338225,3,OD438240694198850100,S-28-White-Plain-Jeans-PWJ-5412455,METRISK Regular Men White Jeans 28 JNC,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0933 hrs, 01/08/26",FMPC6352797614,PLAIN,WHITE,28,WHITE-PLAIN-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260801-093314-338225\003-OD438240694198850100.zpl,
20260801-093314-338225,4,OD438236771009567100,S-28-White-Plain-Jeans-PWJ-5412455,METRISK Regular Men White Jeans 28 JNC,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0933 hrs, 01/08/26",FMPC6351590027,PLAIN,WHITE,28,WHITE-PLAIN-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260801-093314-338225\004-OD438236771009567100.zpl,
20260801-093314-338225,5,OD438237390897105100,F-32-BEIGE-BAGGY-JEANS-21-A2B703,FLEECRANE Relaxed Fit Men Beige Jeans 32,1,,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0933 hrs, 01/08/26",FMPP4178872653,BAGGY,BEIGE,32,BEIGE-BAGGY-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260801-093314-338225\005-OD438237390897105100.zpl,
20260801-093314-338225,6,OD438235834625764100,F-32-BEIGE-BAGGY-JEANS-21-A2B703,FLEECRANE Relaxed Fit Men Beige Jeans 32,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0933 hrs, 01/08/26",FMPC6351218553,BAGGY,BEIGE,32,BEIGE-BAGGY-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260801-093314-338225\006-OD438235834625764100.zpl,
20260801-093314-338225,7,OD438234155266489400,F-28-ICE-BAGGY-PLAIN-IBP-909598987878,INDIVANE Relaxed Fit Men Light Blue Jeans,1,COD,STD,E-Kart Logistics,,SEEMA ENTERPRISES,"0933 hrs, 01/08/26",FMPC6350516478,BAGGY,ICE,28,ICE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260801-093314-338225\007-OD438234155266489400.zpl,
20260801-093314-338225,8,OD438233672895649400,F-28-ICE-BAGGY-PLAIN-IBP-909598987878,INDIVANE Relaxed Fit Men Light Blue Jeans,1,COD,STD,E-Kart Logistics,,SEEMA ENTERPRISES,"0933 hrs, 01/08/26",FMPC6352163495,BAGGY,ICE,28,ICE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260801-093314-338225\008-OD438233672895649400.zpl,
20260801-093314-338225,9,OD338234537694616100,S-28-White-Plain-Jeans-PWJ-032306658,JOVS HIL Regular Men White Jeans 28,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0933 hrs, 01/08/26",FMPC6350666779,PLAIN,WHITE,28,WHITE-PLAIN-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260801-093314-338225\009-OD338234537694616100.zpl,
20260801-093314-338225,10,OD438234959276110100,F-28-ICE-BAGGY-PLAIN-IBP-GEAAWf,MEIXN Straight Fit Men Light Blue Jeans,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0933 hrs, 01/08/26",FMPC6350905362,BAGGY,ICE,28,ICE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260801-093314-338225\010-OD438234959276110100.zpl,
20260801-093314-338225,11,OD438237902935842100,S-32-White-Plain-Jeans-WPJ-708359421,FADEVIELLE Regular Men White Jeans 32 WPJ,1,,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0933 hrs, 01/08/26",FMPP4178993230,PLAIN,WHITE,32,WHITE-PLAIN-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260801-093314-338225\011-OD438237902935842100.zpl,
20260801-093314-338225,12,OD438233551222268100,S-30-Black-Plain-Jeans-BPJ-7369218054,FLEECRANE Slim Men Black Jeans 30 BPJ,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0933 hrs, 01/08/26",FMPC6352036636,PLAIN,BLACK,30,BLACK-PLAIN-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260801-093314-338225\012-OD438233551222268100.zpl,
20260801-093314-338225,13,OD338235327966203100,S-32-White-Plain-Jeans-WPJ-8650342795470414,FADEVIELLE Regular Men White Jeans 32 WPJ,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0933 hrs, 01/08/26",FMPC6351080541,PLAIN,WHITE,32,WHITE-PLAIN-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260801-093314-338225\013-OD338235327966203100.zpl,
20260801-093314-338225,14,OD338239690549387100,S-32-White-Plain-Jeans-WPJ-036712549547041411,INDIVANE Regular Men White Jeans 32 WPJ,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0933 hrs, 01/08/26",FMPC6352686502,PLAIN,WHITE,32,WHITE-PLAIN-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260801-093314-338225\014-OD338239690549387100.zpl,
20260801-093314-338225,15,OD338234790946275100,F-34-ICE-BAGGY-PLAIN-IBP-HVKDW49SW,DYENE Loose Fit Men Light Blue Jeans,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0933 hrs, 01/08/26",FMPC6350810991,BAGGY,ICE,34,ICE-BAGGY-34,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260801-093314-338225\015-OD338234790946275100.zpl,
20260801-093314-338225,16,OD338235206644342100,F-28-ICE-BAGGY-PLAIN-IBP-JBWHJAW,Tizzone Boyfriend Men Light Blue Jeans 28,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,SEEMA ENTERPRISES,"0933 hrs, 01/08/26",FMPC6350980300,BAGGY,ICE,28,ICE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260801-093314-338225\016-OD338235206644342100.zpl,
