batch_id,label_number,order_id,sku,product,quantity,payment_type,service_type,carrier,packaging_instruction,seller,printed_at,awb,fit,color,size,sort_tag,is_mix,zpl_file,preview_file
20260821-085102-068535,1,OD338410036594716100,F-28-BEIGE-BAGGY-JEANS-21-A2B149,FLEECRANE Relaxed Fit Men Beige Jeans 28,1,COD,STD,,,SEEMA ENTERPRISES,"0851 hrs, 21/08/26",SF3612910375N,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260821-085102-068535\001-OD338410036594716100.zpl,
20260821-085102-068535,2,OD438408913495536100,F-28-BEIGE-BAGGY-JEANS-CS194,FADEVIELLE Straight Fit Men Beige Jeans 28,1,COD,STD,,,SEEMA ENTERPRISES,"0851 hrs, 21/08/26",SF3612904529N,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260821-085102-068535\002-OD438408913495536100.zpl,
20260821-085102-068535,3,OD438409709948979400,F-28-ICE-BAGGY-PLAIN-IBP-909598987878,INDIVANE Relaxed Fit Men Light Blue Jeans,1,COD,STD,,,SEEMA ENTERPRISES,"0851 hrs, 21/08/26",SF3612908698N,BAGGY,ICE,28,ICE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260821-085102-068535\003-OD438409709948979400.zpl,
20260821-085102-068535,4,OD338407644154432100,F-30-BEIGE-BAGGY-JEANS-BEBJ-1231505,INDIVANE Relaxed Fit Men Beige Jeans 30,1,,STD,,,SEEMA ENTERPRISES,"0851 hrs, 21/08/26",SF3612920746N,BAGGY,BEIGE,30,BEIGE-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260821-085102-068535\004-OD338407644154432100.zpl,
20260821-085102-068535,5,OD338407551369389100,F-32-BEIGE-BAGGY-JEANS-BEBJ-1231656,INDIVANE Relaxed Fit Men Beige Jeans 32,1,,STD,,,SEEMA ENTERPRISES,"0851 hrs, 21/08/26",SF3612920745N,BAGGY,BEIGE,32,BEIGE-BAGGY-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260821-085102-068535\005-OD338407551369389100.zpl,
20260821-085102-068535,6,OD338407607554988100,F-34-BEIGE-BAGGY-JEANS-21-A2B536,FLEECRANE Relaxed Fit Men Beige Jeans 34,1,COD,STD,,,SEEMA ENTERPRISES,"0851 hrs, 21/08/26",SF3612898656N,BAGGY,BEIGE,34,BEIGE-BAGGY-34,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260821-085102-068535\006-OD338407607554988100.zpl,
20260821-085102-068535,7,OD438407049638797400,FS-32-ICE-BAGGY-PLAIN-IBP-0219898784811,INDIVANE Relaxed Fit Men Light Blue Jeans,1,,STD,,,SEEMA ENTERPRISES,"0851 hrs, 21/08/26",SF3612915254N,BAGGY,ICE,32,ICE-BAGGY-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260821-085102-068535\007-OD438407049638797400.zpl,
20260821-085102-068535,8,OD438408292709163400,FS-32-ICE-BAGGY-PLAIN-IBP-0219898784811,INDIVANE Relaxed Fit Men Light Blue Jeans,1,COD,STD,,,SEEMA ENTERPRISES,"0851 hrs, 21/08/26",SF3612901725N,BAGGY,ICE,32,ICE-BAGGY-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260821-085102-068535\008-OD438408292709163400.zpl,
20260821-085102-068535,9,OD338408885694832400,FS-32-ICE-BAGGY-PLAIN-IBP-0219898784811,INDIVANE Relaxed Fit Men Light Blue Jeans,1,,STD,,,SEEMA ENTERPRISES,"0851 hrs, 21/08/26",SF3612904422N,BAGGY,ICE,32,ICE-BAGGY-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260821-085102-068535\009-OD338408885694832400.zpl,
20260821-085102-068535,10,OD438409602654316100,OVD553_V9_Black_30,DENIM FIT Relaxed Fit Men Multicolor Jeans,1,COD,STD,,,SEEMA ENTERPRISES,"0851 hrs, 21/08/26",SF3612908049N,BAGGY,BLACK,30,BLACK-BAGGY-30,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260821-085102-068535\010-OD438409602654316100.zpl,
