batch_id,label_number,order_id,sku,product,quantity,payment_type,service_type,carrier,packaging_instruction,seller,printed_at,awb,fit,color,size,sort_tag,is_mix,zpl_file,preview_file
20260818-200814-502504,1,OD438388401716853100,,,,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"2008 hrs, 18/08/26",FMPC6413241543,PLAIN,,,MIX,True,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260818-200814-502504\001-OD438388401716853100.zpl,
20260818-200814-502504,2,OD338345869180263100,BTL-SNS03-CB-MEN-ICE-BAGGY_32,COLLABERY Boot-Leg Men Light Blue Jeans,1,,STD,E-Kart Logistics,,PRABHU ENTERPRISES,"2008 hrs, 18/08/26",FMPP4223807669,BAGGY,ICE,32,ICE-BAGGY-32,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260818-200814-502504\002-OD338345869180263100.zpl,
20260818-200814-502504,3,OD338387638791700100,F-28-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582125,STARVIELLE Straight Fit Men Beige Jeans 28,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"2008 hrs, 18/08/26",FMPC6413241871,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260818-200814-502504\003-OD338387638791700100.zpl,
20260818-200814-502504,4,OD338387459289071100,F-28-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582125247,GENZ VANE Straight Fit Men Beige Jeans,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"2008 hrs, 18/08/26",FMPC6413241378,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260818-200814-502504\004-OD338387459289071100.zpl,
20260818-200814-502504,5,OD438390154942704100,F-28-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582125247,GENZ VANE Straight Fit Men Beige Jeans,1,,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"2008 hrs, 18/08/26",FMPP4223074778,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260818-200814-502504\005-OD438390154942704100.zpl,
20260818-200814-502504,6,OD338390826116206100,F-28-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582125247,GENZ VANE Straight Fit Men Beige Jeans,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"2008 hrs, 18/08/26",FMPC6412589156,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260818-200814-502504\006-OD338390826116206100.zpl,
20260818-200814-502504,7,OD338381221238472100,F-28-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582132,STARVIELLE Straight Fit Men Beige Jeans 28,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"2008 hrs, 18/08/26",FMPC6413241469,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260818-200814-502504\007-OD338381221238472100.zpl,
20260818-200814-502504,8,OD338390904605997100,F-28-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582132,STARVIELLE Straight Fit Men Beige Jeans 28,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"2008 hrs, 18/08/26",FMPC6412639482,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260818-200814-502504\008-OD338390904605997100.zpl,
20260818-200814-502504,9,OD438390949071576100,F-28-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW7582132,STARVIELLE Straight Fit Men Beige Jeans 28,1,,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"2008 hrs, 18/08/26",FMPP4223421686,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260818-200814-502504\009-OD438390949071576100.zpl,
20260818-200814-502504,10,OD338383868898346100,F-28-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW758222,STARVIELLE Straight Fit Men Beige Jeans 28,1,,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"2008 hrs, 18/08/26",FMPP4223807586,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260818-200814-502504\010-OD338383868898346100.zpl,
20260818-200814-502504,11,OD438381863453636100,F-28-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW758235,STARVIELLE Straight Fit Men Beige Jeans 28,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"2008 hrs, 18/08/26",FMPC6413241923,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260818-200814-502504\011-OD438381863453636100.zpl,
20260818-200814-502504,12,OD338382659252480100,F-28-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW758246,STARVIELLE Straight Fit Men Beige Jeans 28,1,COD,STD,E-Kart Logistics,Use Transparent Packaging,PRABHU ENTERPRISES,"2008 hrs, 18/08/26",FMPC6413241407,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260818-200814-502504\012-OD338382659252480100.zpl,
20260818-200814-502504,13,OD338384505944746400,F-28-BEIGE-BAGGY-PLAIN-MEN-JEANS-HDNW758246,STARVIELLE Straight Fit Men Beige Jeans 28,1,COD,STD,E-Kart Logistics,,PRABHU ENTERPRISES,"2008 hrs, 18/08/26",FMPC6413241995,BAGGY,BEIGE,28,BEIGE-BAGGY-28,False,C:\Users\ESHAAN\HAKUR\work--fk-tools\order-grouper\print-jobs\labels\20260818-200814-502504\013-OD338384505944746400.zpl,
